transaction_id,customer_id,product_id,name,date,sales_agent,category,price,quantity,total_amount
TXN000241,CUST004279,PROD0046,Michael Villanueva,2025-05-05,Charlie Reyes,Clothing,673.65,1,673.65
TXN000242,CUST001404,PROD0170,Juan Castro,2025-11-10,Gabriel Ramos,Home,1620.0,4,6480.0
TXN000243,CUST004785,PROD0011,Robert Taylor,2025-04-12,Ethan Torres,Electronics,4725.0,4,18900.0
TXN000244,CUST004828,PROD0183,Nicole Dizon,2026-02-03,Ethan Torres,Home,715.0,2,1430.0
TXN000245,CUST004398,PROD0129,Francis Torres,2024-10-31,Ethan Torres,Beauty,359.1,4,1436.4
TXN000246,CUST000295,PROD0085,Samantha De Leon,2024-10-28,Alex Santos,Food,315.0,2,630.0
TXN000247,CUST000650,PROD0172,Mark Davis,2025-01-04,Charlie Reyes,Home,1620.0,5,8100.0
TXN000248,CUST004427,PROD0143,Paul Lewis,2025-09-07,Beatriz Cruz,Beauty,605.0,2,1210.0
TXN000249,CUST001718,PROD0191,Francis Villanueva,2024-11-03,Alex Santos,Home,275.0,2,550.0
TXN000250,CUST003544,PROD0098,Gilbert Bautista,2025-11-10,Gabriel Ramos,Food,810.0,3,2430.0
TXN000251,CUST001039,PROD0114,Madison Davis,2025-09-28,Gabriel Ramos,Food,648.0,2,1296.0
TXN000252,CUST003502,PROD0139,Jasmine Ramos,2026-05-13,Fiona Lopez,Beauty,528.0,2,1056.0
TXN000253,CUST003861,PROD0037,Maria Ocampo,2025-11-16,Hannah Dizon,Electronics,765.0,4,3060.0
TXN000254,CUST000239,PROD0185,Charles White,2025-01-28,Charlie Reyes,Home,990.0,1,990.0
TXN000255,CUST004144,PROD0124,Paul Santos,2025-08-26,Diana Mendoza,Beauty,1147.5,3,3442.5
TXN000256,CUST003586,PROD0021,Jayson Dizon,2024-05-31,Gabriel Ramos,Electronics,1350.0,2,2700.0
TXN000257,CUST004399,PROD0059,Samantha Moore,2025-01-06,Ethan Torres,Clothing,1098.9,3,3296.7
TXN000258,CUST003017,PROD0123,Christine Torres,2025-01-27,Fiona Lopez,Beauty,935.0,4,3740.0
TXN000259,CUST001422,PROD0050,Steven White,2026-03-20,Charlie Reyes,Clothing,1753.65,4,7014.6
TXN000260,CUST004094,PROD0165,Rowena Mercado,2026-05-24,Alex Santos,Home,5220.0,1,5220.0
TXN000261,CUST002087,PROD0085,Jayson Garcia,2024-12-28,Fiona Lopez,Food,315.0,5,1575.0
TXN000262,CUST002921,PROD0181,Sarah Lewis,2026-01-12,Hannah Dizon,Home,585.0,2,1170.0
TXN000263,CUST000499,PROD0033,Maria Dela Cruz,2025-09-09,Diana Mendoza,Electronics,1620.0,2,3240.0
TXN000264,CUST001395,PROD0141,Nicole Soriano,2025-05-11,Hannah Dizon,Beauty,495.0,1,495.0
TXN000265,CUST002558,PROD0182,Danilo Mercado,2024-11-07,Ethan Torres,Home,877.5,1,877.5
TXN000266,CUST001249,PROD0085,Reynaldo Soriano,2025-05-09,Fiona Lopez,Food,315.0,3,945.0
TXN000267,CUST003364,PROD0134,Gilbert Manalo,2026-02-01,Diana Mendoza,Beauty,796.5,5,3982.5
TXN000268,CUST003686,PROD0118,Mark Santiago,2026-03-19,Alex Santos,Food,378.0,3,1134.0
TXN000269,CUST000855,PROD0027,Eduardo Mendoza,2025-07-23,Hannah Dizon,Electronics,1620.0,5,8100.0
TXN000270,CUST004403,PROD0018,Mary Mercado,2025-05-27,Gabriel Ramos,Electronics,7290.0,3,21870.0
TXN000271,CUST003275,PROD0166,Andrew Thomas,2025-09-07,Diana Mendoza,Home,7830.0,5,39150.0
TXN000272,CUST003203,PROD0088,Jessica Lee,2025-06-17,Alex Santos,Food,472.5,3,1417.5
TXN000273,CUST002282,PROD0132,Taylor Harris,2026-04-11,Ethan Torres,Beauty,538.65,4,2154.6
TXN000274,CUST004092,PROD0192,Althea Rodriguez,2025-01-12,Diana Mendoza,Home,337.5,2,675.0
TXN000275,CUST001461,PROD0160,Ashley Martinez,2024-08-04,Charlie Reyes,Beauty,202.5,3,607.5
TXN000276,CUST004460,PROD0155,Jasmine Castro,2025-04-27,Fiona Lopez,Beauty,979.0,5,4895.0
TXN000277,CUST003812,PROD0177,Lauren Moore,2025-08-15,Alex Santos,Home,1305.0,1,1305.0
TXN000278,CUST003468,PROD0042,Nicole Manalo,2025-01-23,Ethan Torres,Clothing,3373.65,3,10120.95
TXN000279,CUST004774,PROD0152,Antonio Ramos,2026-04-17,Ethan Torres,Beauty,877.5,2,1755.0
TXN000280,CUST003455,PROD0071,Maria Dela Cruz,2024-06-25,Hannah Dizon,Clothing,328.9,4,1315.6
TXN000281,CUST000197,PROD0163,Michelle Gonzales,2025-12-13,Fiona Lopez,Home,385.0,2,770.0
TXN000282,CUST000485,PROD0022,Roldan Dizon,2024-10-02,Alex Santos,Electronics,2025.0,2,4050.0
TXN000283,CUST002007,PROD0148,Hannah Thomas,2025-10-29,Alex Santos,Beauty,972.0,1,972.0
TXN000284,CUST001977,PROD0185,Jayson Reyes,2025-10-22,Hannah Dizon,Home,990.0,1,990.0
TXN000285,CUST003080,PROD0037,Maria Castro,2025-12-02,Diana Mendoza,Electronics,765.0,2,1530.0
TXN000286,CUST002916,PROD0109,Liza Valenzuela,2025-12-07,Alex Santos,Food,108.0,3,324.0
TXN000287,CUST004491,PROD0199,Madison Rodriguez,2024-08-09,Alex Santos,Home,385.0,5,1925.0
TXN000288,CUST000139,PROD0030,Mark Mendoza,2025-06-02,Diana Mendoza,Electronics,43200.0,2,86400.0
TXN000289,CUST003745,PROD0072,Jessica Rodriguez,2024-12-12,Fiona Lopez,Clothing,403.65,4,1614.6
TXN000290,CUST003756,PROD0006,Joshua Santos,2024-10-03,Hannah Dizon,Electronics,4048.65,4,16194.6
TXN000291,CUST001358,PROD0131,Christian Dela Cruz,2025-09-07,Beatriz Cruz,Beauty,438.9,3,1316.7
TXN000292,CUST003121,PROD0094,Taylor Lewis,2026-02-05,Gabriel Ramos,Food,742.5,5,3712.5
TXN000293,CUST003016,PROD0119,Roldan Mendoza,2026-05-07,Ethan Torres,Food,308.0,3,924.0
TXN000294,CUST004053,PROD0088,Maria Mercado,2025-12-26,Fiona Lopez,Food,472.5,5,2362.5
TXN000295,CUST004670,PROD0095,Angelo Ocampo,2025-06-04,Alex Santos,Food,605.0,3,1815.0
TXN000296,CUST002656,PROD0167,Angelo Rodriguez,2025-01-24,Gabriel Ramos,Home,6380.0,2,12760.0
TXN000297,CUST004614,PROD0182,Taylor Taylor,2026-03-01,Beatriz Cruz,Home,877.5,4,3510.0
TXN000298,CUST000940,PROD0077,Mary Dela Cruz,2025-11-01,Fiona Lopez,Clothing,351.0,3,1053.0
TXN000299,CUST000609,PROD0144,Mark Espiritu,2025-01-08,Fiona Lopez,Beauty,742.5,2,1485.0
TXN000300,CUST002564,PROD0034,Matthew Jackson,2026-04-02,Fiona Lopez,Electronics,2430.0,2,4860.0
TXN000301,CUST000506,PROD0117,Reynaldo Ocampo,2026-04-08,Charlie Reyes,Food,252.0,1,252.0
TXN000302,CUST003231,PROD0167,Eduardo Garcia,2025-04-09,Beatriz Cruz,Home,6380.0,1,6380.0
TXN000303,CUST005000,PROD0162,Ashley Martin,2026-05-20,Charlie Reyes,Home,472.5,1,472.5
TXN000304,CUST002453,PROD0096,Arnel Bautista,2025-10-09,Ethan Torres,Food,742.5,3,2227.5
TXN000305,CUST002619,PROD0039,Hannah Smith,2024-07-24,Diana Mendoza,Electronics,1147.5,1,1147.5
TXN000306,CUST001111,PROD0122,Danilo De Leon,2026-02-28,Gabriel Ramos,Beauty,1147.5,5,5737.5
TXN000307,CUST002147,PROD0119,Francis Espiritu,2024-12-17,Alex Santos,Food,308.0,5,1540.0
TXN000308,CUST004481,PROD0037,Angelo Mendoza,2025-03-27,Alex Santos,Electronics,765.0,2,1530.0
TXN000309,CUST002969,PROD0175,Roldan Bautista,2025-01-26,Charlie Reyes,Home,1045.0,1,1045.0
TXN000310,CUST001381,PROD0189,Lauren Wilson,2025-03-11,Ethan Torres,Home,225.0,1,225.0
TXN000311,CUST001417,PROD0150,Mary Dizon,2024-12-15,Gabriel Ramos,Beauty,877.5,2,1755.0
TXN000312,CUST002373,PROD0165,Mark Valenzuela,2024-06-15,Ethan Torres,Home,5220.0,1,5220.0
TXN000313,CUST001443,PROD0184,Mark Valenzuela,2024-08-22,Alex Santos,Home,877.5,3,2632.5
TXN000314,CUST001350,PROD0091,Timothy Johnson,2025-09-25,Fiona Lopez,Food,198.0,5,990.0
TXN000315,CUST004655,PROD0016,Angelo Dela Cruz,2026-05-18,Alex Santos,Electronics,19575.0,3,58725.0
TXN000316,CUST003920,PROD0156,Jose Torres,2025-02-06,Beatriz Cruz,Beauty,1201.5,2,2403.0
TXN000317,CUST001939,PROD0040,Maria Aquino,2025-04-21,Ethan Torres,Electronics,1147.5,4,4590.0
TXN000318,CUST000067,PROD0023,Reynaldo Tomas,2025-12-11,Beatriz Cruz,Electronics,2025.0,1,2025.0
TXN000319,CUST001671,PROD0078,Lauren Brown,2025-01-17,Ethan Torres,Clothing,526.5,5,2632.5
TXN000320,CUST003006,PROD0122,Hannah Hernandez,2024-08-02,Diana Mendoza,Beauty,1147.5,2,2295.0
TXN000321,CUST004922,PROD0197,Joshua Wilson,2026-04-26,Gabriel Ramos,Home,315.0,2,630.0
TXN000322,CUST003783,PROD0110,Princess Soriano,2025-12-04,Gabriel Ramos,Food,162.0,1,162.0
TXN000323,CUST001521,PROD0127,Mary Lopez,2025-01-23,Ethan Torres,Beauty,495.0,2,990.0
TXN000324,CUST000951,PROD0197,William Smith,2024-09-20,Charlie Reyes,Home,315.0,1,315.0
TXN000325,CUST001356,PROD0159,Paul Dizon,2024-08-20,Diana Mendoza,Beauty,165.0,5,825.0
TXN000326,CUST000685,PROD0058,Patricia Villanueva,2024-07-03,Beatriz Cruz,Clothing,1348.65,3,4045.95
TXN000327,CUST004851,PROD0079,Danilo Dela Cruz,2025-12-18,Alex Santos,Clothing,429.0,2,858.0
TXN000328,CUST004307,PROD0155,Juan Villanueva,2024-07-14,Beatriz Cruz,Beauty,979.0,5,4895.0
TXN000329,CUST003112,PROD0174,Princess Cruz,2025-07-20,Ethan Torres,Home,1282.5,3,3847.5
TXN000330,CUST001293,PROD0049,Danilo Garcia,2024-09-20,Beatriz Cruz,Clothing,1169.1,5,5845.5
TXN000331,CUST004835,PROD0010,Maria Castro,2025-10-31,Charlie Reyes,Electronics,4725.0,1,4725.0
TXN000332,CUST001778,PROD0050,Christian Aquino,2025-04-17,Gabriel Ramos,Clothing,1753.65,5,8768.25
TXN000333,CUST001695,PROD0025,Roldan Torres,2025-08-19,Charlie Reyes,Electronics,1080.0,2,2160.0
TXN000334,CUST003532,PROD0161,Christian Pascual,2025-07-06,Hannah Dizon,Home,315.0,1,315.0
TXN000335,CUST002461,PROD0183,Roldan Manalo,2026-05-06,Beatriz Cruz,Home,715.0,4,2860.0
TXN000336,CUST000697,PROD0003,Robert Martin,2026-03-25,Diana Mendoza,Electronics,60750.0,5,303750.0
TXN000337,CUST004614,PROD0024,Taylor Taylor,2026-02-16,Beatriz Cruz,Electronics,2025.0,5,10125.0
TXN000338,CUST003926,PROD0075,Mark Jones,2024-06-29,Fiona Lopez,Clothing,715.0,1,715.0
TXN000339,CUST000918,PROD0062,Princess Manalo,2024-12-20,Charlie Reyes,Clothing,2158.65,1,2158.65
TXN000340,CUST002040,PROD0070,Kevin Martin,2025-02-17,Fiona Lopez,Clothing,403.65,4,1614.6
TXN000341,CUST000228,PROD0127,Danilo Castro,2024-08-10,Ethan Torres,Beauty,495.0,5,2475.0
TXN000342,CUST003890,PROD0198,Lauren Taylor,2025-06-28,Fiona Lopez,Home,472.5,1,472.5
TXN000343,CUST004063,PROD0117,Anthony Smith,2025-05-14,Charlie Reyes,Food,252.0,3,756.0
TXN000344,CUST003763,PROD0039,Christine Cruz,2025-01-10,Beatriz Cruz,Electronics,1147.5,4,4590.0
TXN000345,CUST001712,PROD0031,Noel Santiago,2025-07-01,Alex Santos,Electronics,43200.0,2,86400.0
TXN000346,CUST004076,PROD0165,Arnel Santiago,2025-10-21,Beatriz Cruz,Home,5220.0,1,5220.0
TXN000347,CUST000450,PROD0081,Elizabeth Lee,2026-04-30,Hannah Dizon,Food,405.0,1,405.0
TXN000348,CUST001540,PROD0195,Aldrin Dela Cruz,2026-01-01,Gabriel Ramos,Home,198.0,2,396.0
TXN000349,CUST000496,PROD0109,Francis Mendoza,2025-07-06,Hannah Dizon,Food,108.0,1,108.0
TXN000350,CUST000112,PROD0089,Antonio Dizon,2026-01-22,Ethan Torres,Food,162.0,4,648.0
TXN000351,CUST004893,PROD0102,Emily Martin,2025-07-04,Diana Mendoza,Food,297.0,2,594.0
TXN000352,CUST002031,PROD0056,Noel Dizon,2026-04-30,Hannah Dizon,Clothing,1078.65,1,1078.65
TXN000353,CUST000240,PROD0127,Daniel Harris,2024-09-11,Fiona Lopez,Beauty,495.0,5,2475.0
TXN000354,CUST000073,PROD0007,Joshua Espiritu,2026-01-07,Hannah Dizon,Electronics,4048.65,1,4048.65
TXN000355,CUST002248,PROD0168,Reynaldo Pascual,2024-07-12,Gabriel Ramos,Home,7830.0,2,15660.0
TXN000356,CUST002046,PROD0047,Jayson Mercado,2024-12-31,Ethan Torres,Clothing,548.9,2,1097.8
TXN000357,CUST000251,PROD0193,Althea De Leon,2025-07-13,Fiona Lopez,Home,162.0,5,810.0
TXN000358,CUST004022,PROD0076,John Valenzuela,2025-03-12,Diana Mendoza,Clothing,877.5,5,4387.5
TXN000359,CUST001402,PROD0063,Jessica Hernandez,2025-09-15,Fiona Lopez,Clothing,1758.9,5,8794.5
TXN000360,CUST000043,PROD0148,Arnel Cruz,2025-10-10,Charlie Reyes,Beauty,972.0,2,1944.0
TXN000361,CUST004298,PROD0084,Manuel Gonzales,2025-11-29,Charlie Reyes,Food,607.5,3,1822.5
TXN000362,CUST004509,PROD0087,Aileen Manalo,2025-02-28,Fiona Lopez,Food,385.0,3,1155.0
TXN000363,CUST000923,PROD0055,Danilo Ocampo,2026-02-18,Beatriz Cruz,Clothing,878.9,5,4394.5
TXN000364,CUST003448,PROD0007,Patricia Mercado,2024-12-29,Ethan Torres,Electronics,4048.65,5,20243.25
TXN000365,CUST001353,PROD0200,Charles Taylor,2025-01-19,Gabriel Ramos,Home,472.5,4,1890.0
TXN000366,CUST004446,PROD0144,Thomas Lee,2024-12-21,Hannah Dizon,Beauty,742.5,2,1485.0
TXN000367,CUST003248,PROD0145,Kenneth White,2026-03-05,Diana Mendoza,Beauty,648.0,2,1296.0
TXN000368,CUST001971,PROD0137,John Garcia,2024-06-10,Alex Santos,Beauty,432.0,3,1296.0
TXN000369,CUST001929,PROD0106,Lauren Moore,2025-02-09,Hannah Dizon,Food,540.0,3,1620.0
TXN000370,CUST004251,PROD0080,Francis Pascual,2025-07-21,Gabriel Ramos,Clothing,526.5,3,1579.5
TXN000371,CUST004238,PROD0111,Mark Soriano,2025-09-27,Ethan Torres,Food,132.0,1,132.0
TXN000372,CUST003219,PROD0060,Eduardo Dela Cruz,2025-10-08,Beatriz Cruz,Clothing,1348.65,2,2697.3
TXN000373,CUST000317,PROD0103,Charles Martin,2025-01-12,Beatriz Cruz,Food,242.0,4,968.0
TXN000374,CUST002728,PROD0089,Christian Pascual,2024-11-12,Hannah Dizon,Food,162.0,4,648.0
TXN000375,CUST003274,PROD0010,Michael Villanueva,2024-09-25,Ethan Torres,Electronics,4725.0,3,14175.0
TXN000376,CUST004206,PROD0078,Mary Cruz,2024-05-28,Beatriz Cruz,Clothing,526.5,1,526.5
TXN000377,CUST002207,PROD0065,Joshua De Leon,2024-08-13,Fiona Lopez,Clothing,1260.0,4,5040.0
TXN000378,CUST001461,PROD0140,Ashley Martinez,2024-09-16,Ethan Torres,Beauty,648.0,2,1296.0
TXN000379,CUST003107,PROD0018,Patricia Garcia,2024-08-06,Gabriel Ramos,Electronics,7290.0,5,36450.0
TXN000380,CUST003123,PROD0031,Francis Dela Cruz,2024-09-05,Ethan Torres,Electronics,43200.0,4,172800.0
TXN000381,CUST000255,PROD0051,Jessica White,2025-06-12,Beatriz Cruz,Clothing,1428.9,1,1428.9
TXN000382,CUST004231,PROD0156,Thomas Jones,2024-11-10,Gabriel Ramos,Beauty,1201.5,1,1201.5
TXN000383,CUST002727,PROD0088,Anthony Miller,2025-05-06,Ethan Torres,Food,472.5,4,1890.0
TXN000384,CUST002873,PROD0067,Mark Johnson,2024-11-19,Gabriel Ramos,Clothing,1540.0,5,7700.0
TXN000385,CUST002022,PROD0098,Richard Thomas,2025-10-24,Ethan Torres,Food,810.0,2,1620.0
TXN000386,CUST004095,PROD0116,Lauren Lewis,2024-08-23,Ethan Torres,Food,648.0,1,648.0
TXN000387,CUST001626,PROD0075,Daniel Johnson,2026-04-16,Ethan Torres,Clothing,715.0,3,2145.0
TXN000388,CUST002301,PROD0087,Jessica Dizon,2025-12-25,Fiona Lopez,Food,385.0,4,1540.0
TXN000389,CUST003474,PROD0008,Madison Smith,2024-06-02,Diana Mendoza,Electronics,4048.65,1,4048.65
TXN000390,CUST000707,PROD0024,Angelo Santiago,2026-01-29,Gabriel Ramos,Electronics,2025.0,2,4050.0
TXN000391,CUST001247,PROD0128,Timothy Miller,2024-10-24,Diana Mendoza,Beauty,607.5,5,3037.5
TXN000392,CUST003084,PROD0151,Sarah Lee,2025-09-18,Ethan Torres,Beauty,715.0,2,1430.0
TXN000393,CUST000811,PROD0167,Roldan Tomas,2025-08-22,Diana Mendoza,Home,6380.0,4,25520.0
TXN000394,CUST004345,PROD0060,Juan Lopez,2025-11-22,Fiona Lopez,Clothing,1348.65,1,1348.65
TXN000395,CUST004759,PROD0084,Gilbert Tomas,2026-04-19,Hannah Dizon,Food,607.5,1,607.5
TXN000396,CUST004797,PROD0050,Megan Taylor,2025-02-12,Alex Santos,Clothing,1753.65,5,8768.25
TXN000397,CUST004699,PROD0022,Nicole Dizon,2025-07-14,Fiona Lopez,Electronics,2025.0,1,2025.0
TXN000398,CUST004454,PROD0030,Charles Brown,2024-08-03,Diana Mendoza,Electronics,43200.0,4,172800.0
TXN000399,CUST002127,PROD0193,Manuel Cruz,2024-06-12,Diana Mendoza,Home,162.0,3,486.0
TXN000400,CUST004323,PROD0161,Nicole Castro,2025-02-05,Ethan Torres,Home,315.0,2,630.0
TXN000401,CUST003882,PROD0119,Angelo Gonzales,2024-06-27,Alex Santos,Food,308.0,4,1232.0
TXN000402,CUST001415,PROD0125,Michael Cruz,2025-12-29,Fiona Lopez,Beauty,405.0,5,2025.0
TXN000403,CUST002748,PROD0182,Jessica Tomas,2024-09-28,Ethan Torres,Home,877.5,2,1755.0
TXN000404,CUST004866,PROD0091,Jayson Gonzales,2025-02-09,Ethan Torres,Food,198.0,5,990.0
TXN000405,CUST003172,PROD0110,Princess Tomas,2026-01-03,Fiona Lopez,Food,162.0,3,486.0
TXN000406,CUST001133,PROD0022,Antonio Rodriguez,2026-05-07,Hannah Dizon,Electronics,2025.0,3,6075.0
TXN000407,CUST003565,PROD0034,Kenneth Johnson,2025-09-22,Fiona Lopez,Electronics,2430.0,2,4860.0
TXN000408,CUST004101,PROD0002,Manuel Bautista,2024-06-05,Beatriz Cruz,Electronics,60750.0,4,243000.0
TXN000409,CUST000548,PROD0166,Nicole Garcia,2025-08-24,Diana Mendoza,Home,7830.0,3,23490.0
TXN000410,CUST002508,PROD0119,Danilo Aquino,2026-01-07,Ethan Torres,Food,308.0,3,924.0
TXN000411,CUST004793,PROD0048,Madison Clark,2025-01-18,Fiona Lopez,Clothing,673.65,1,673.65
TXN000412,CUST003353,PROD0183,Noel Santiago,2024-12-27,Diana Mendoza,Home,715.0,2,1430.0
TXN000413,CUST003462,PROD0072,Aileen Pascual,2025-11-01,Hannah Dizon,Clothing,403.65,1,403.65
TXN000414,CUST000379,PROD0014,William Martin,2024-08-24,Hannah Dizon,Electronics,19575.0,1,19575.0
TXN000415,CUST003811,PROD0143,Manuel Santiago,2024-09-06,Charlie Reyes,Beauty,605.0,5,3025.0
TXN000416,CUST002326,PROD0163,Emily Lopez,2026-03-26,Fiona Lopez,Home,385.0,4,1540.0
TXN000417,CUST003319,PROD0020,Grace Santos,2025-01-24,Alex Santos,Electronics,7290.0,3,21870.0
TXN000418,CUST004639,PROD0078,Kevin Thompson,2025-12-17,Ethan Torres,Clothing,526.5,1,526.5
TXN000419,CUST002363,PROD0045,Hannah Smith,2026-02-23,Diana Mendoza,Clothing,449.1,3,1347.3
TXN000420,CUST002873,PROD0199,Mark Johnson,2024-10-24,Diana Mendoza,Home,385.0,2,770.0
TXN000421,CUST003960,PROD0044,Jessica Wilson,2026-04-14,Hannah Dizon,Clothing,3373.65,3,10120.95
TXN000422,CUST003321,PROD0169,Michael Dizon,2025-10-09,Beatriz Cruz,Home,1080.0,2,2160.0
TXN000423,CUST000396,PROD0036,Angelo Dela Cruz,2025-07-22,Fiona Lopez,Electronics,2430.0,4,9720.0
TXN000424,CUST002244,PROD0164,Althea Santos,2025-09-03,Hannah Dizon,Home,472.5,1,472.5
TXN000425,CUST000679,PROD0088,Princess Villanueva,2025-11-05,Charlie Reyes,Food,472.5,1,472.5
TXN000426,CUST004299,PROD0120,Patricia De Leon,2024-07-01,Ethan Torres,Food,378.0,1,378.0
TXN000427,CUST000017,PROD0125,Patricia Gonzales,2026-01-04,Beatriz Cruz,Beauty,405.0,1,405.0
TXN000428,CUST003413,PROD0031,Danilo Garcia,2024-08-09,Ethan Torres,Electronics,43200.0,4,172800.0
TXN000429,CUST002112,PROD0066,Angelo Mercado,2025-06-18,Beatriz Cruz,Clothing,1890.0,1,1890.0
TXN000430,CUST004773,PROD0130,Manuel Mercado,2025-01-25,Alex Santos,Beauty,538.65,5,2693.25
TXN000431,CUST003748,PROD0093,Rowena Mercado,2025-03-30,Charlie Reyes,Food,495.0,3,1485.0
TXN000432,CUST004010,PROD0055,Grace Aquino,2026-04-10,Fiona Lopez,Clothing,878.9,2,1757.8
TXN000433,CUST001976,PROD0128,Liza Gonzales,2026-04-09,Hannah Dizon,Beauty,607.5,3,1822.5
TXN000434,CUST004584,PROD0173,William Lewis,2025-10-13,Hannah Dizon,Home,855.0,1,855.0
TXN000435,CUST000463,PROD0121,Patricia Valenzuela,2025-12-18,Beatriz Cruz,Beauty,765.0,2,1530.0
TXN000436,CUST002791,PROD0063,Arnel Espiritu,2024-11-16,Fiona Lopez,Clothing,1758.9,1,1758.9
TXN000437,CUST001285,PROD0023,Kenneth Jackson,2026-03-20,Alex Santos,Electronics,2025.0,5,10125.0
TXN000438,CUST001339,PROD0194,Christopher Jones,2024-11-09,Gabriel Ramos,Home,243.0,4,972.0
TXN000439,CUST004684,PROD0150,Eduardo Tomas,2024-07-24,Gabriel Ramos,Beauty,877.5,4,3510.0
TXN000440,CUST003375,PROD0187,Brian Moore,2024-06-12,Charlie Reyes,Home,1210.0,5,6050.0
TXN000441,CUST003526,PROD0093,Lauren Clark,2024-12-18,Diana Mendoza,Food,495.0,5,2475.0
TXN000442,CUST002958,PROD0118,Noel Valenzuela,2024-07-27,Gabriel Ramos,Food,378.0,3,1134.0
TXN000443,CUST003298,PROD0195,Michael Castro,2026-04-08,Charlie Reyes,Home,198.0,1,198.0
TXN000444,CUST000010,PROD0004,Donald Brown,2024-12-03,Hannah Dizon,Electronics,60750.0,1,60750.0
TXN000445,CUST004864,PROD0006,Jessica Valenzuela,2025-08-24,Alex Santos,Electronics,4048.65,2,8097.3
TXN000446,CUST003993,PROD0134,Liza Santos,2024-07-25,Gabriel Ramos,Beauty,796.5,4,3186.0
TXN000447,CUST004752,PROD0058,Richard Jones,2024-11-08,Alex Santos,Clothing,1348.65,4,5394.6
TXN000448,CUST000288,PROD0147,Michael Gonzales,2025-11-02,Diana Mendoza,Beauty,792.0,3,2376.0
TXN000449,CUST004134,PROD0070,Eduardo Mendoza,2026-01-22,Charlie Reyes,Clothing,403.65,4,1614.6
TXN000450,CUST004029,PROD0185,Robert Lewis,2025-03-31,Hannah Dizon,Home,990.0,4,3960.0
TXN000451,CUST001442,PROD0158,Nicole Tomas,2025-07-17,Fiona Lopez,Beauty,202.5,1,202.5
TXN000452,CUST003890,PROD0074,Lauren Taylor,2026-04-13,Ethan Torres,Clothing,877.5,3,2632.5
TXN000453,CUST003236,PROD0082,Joshua Mercado,2025-08-19,Charlie Reyes,Food,607.5,4,2430.0
TXN000454,CUST003858,PROD0102,Angelo Castro,2025-05-28,Ethan Torres,Food,297.0,1,297.0
TXN000455,CUST004900,PROD0131,Liza Dizon,2024-11-04,Beatriz Cruz,Beauty,438.9,4,1755.6
TXN000456,CUST004801,PROD0070,Princess Rodriguez,2025-10-16,Hannah Dizon,Clothing,403.65,5,2018.25
TXN000457,CUST002868,PROD0001,Christopher Taylor,2024-07-04,Diana Mendoza,Electronics,40500.0,3,121500.0
TXN000458,CUST002735,PROD0196,Christian Rodriguez,2024-10-06,Charlie Reyes,Home,243.0,1,243.0
TXN000459,CUST001523,PROD0112,Joshua Jackson,2024-11-23,Gabriel Ramos,Food,162.0,5,810.0
TXN000460,CUST001850,PROD0015,Michelle Tomas,2024-12-31,Charlie Reyes,Electronics,19575.0,4,78300.0
TXN000461,CUST002095,PROD0089,Samantha Santos,2024-11-15,Fiona Lopez,Food,162.0,4,648.0
TXN000462,CUST001825,PROD0062,Antonio Castro,2024-06-03,Alex Santos,Clothing,2158.65,4,8634.6
TXN000463,CUST002113,PROD0199,Richard Thompson,2024-07-03,Gabriel Ramos,Home,385.0,2,770.0
TXN000464,CUST002745,PROD0023,Jessica Cruz,2025-08-10,Fiona Lopez,Electronics,2025.0,2,4050.0
TXN000465,CUST001217,PROD0070,Aldrin Garcia,2025-09-12,Gabriel Ramos,Clothing,403.65,4,1614.6
TXN000466,CUST003016,PROD0032,Roldan Mendoza,2024-09-29,Fiona Lopez,Electronics,43200.0,5,216000.0
TXN000467,CUST001640,PROD0124,Jayson Aquino,2026-03-03,Alex Santos,Beauty,1147.5,1,1147.5
TXN000468,CUST002935,PROD0054,Patricia Mercado,2025-07-07,Gabriel Ramos,Clothing,1078.65,5,5393.25
TXN000469,CUST001712,PROD0050,Noel Santiago,2024-10-10,Hannah Dizon,Clothing,1753.65,4,7014.6
TXN000470,CUST001889,PROD0056,Donald Harris,2025-02-12,Charlie Reyes,Clothing,1078.65,2,2157.3
TXN000471,CUST004365,PROD0091,Anthony Thompson,2026-05-07,Gabriel Ramos,Food,198.0,2,396.0
TXN000472,CUST004257,PROD0060,Anthony Martin,2025-09-12,Charlie Reyes,Clothing,1348.65,2,2697.3
TXN000473,CUST004074,PROD0173,Arnel Santiago,2024-11-20,Charlie Reyes,Home,855.0,3,2565.0
TXN000474,CUST004750,PROD0054,Michelle Lopez,2024-09-05,Alex Santos,Clothing,1078.65,2,2157.3
TXN000475,CUST001880,PROD0184,Arnel Ocampo,2025-09-18,Alex Santos,Home,877.5,1,877.5
TXN000476,CUST004451,PROD0178,Hannah Lopez,2026-01-12,Ethan Torres,Home,1957.5,2,3915.0
TXN000477,CUST001701,PROD0065,Angelo Soriano,2024-06-27,Diana Mendoza,Clothing,1260.0,4,5040.0
TXN000478,CUST000092,PROD0069,Nicole Ocampo,2024-12-12,Diana Mendoza,Clothing,269.1,2,538.2
TXN000479,CUST001611,PROD0175,Michael Dizon,2024-09-27,Diana Mendoza,Home,1045.0,5,5225.0
TXN000480,CUST002302,PROD0094,Ashley Thomas,2025-07-06,Beatriz Cruz,Food,742.5,2,1485.0
TXN000481,CUST002950,PROD0166,Christine Gonzales,2025-10-04,Alex Santos,Home,7830.0,3,23490.0
